Date,Agent,All Products,Calls,Carrier Diversification,DMV NB,DMV NB Count,GI,Meal Penalties,Money Reports Error,BF,NB,NB vs Serv,Work Hours,OT,QA Score,Refunds,Tardies,Traffic School,Underwriting Error Margin,Uninsured Motorist %,Unjust OT,UW Open,WQ
2/7/25,arturov,,,,0,0,62,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,axelv,,,,0,0,658.38,0,,391.26,2,0.59,7.99,0,,,,,,,,,
2/7/25,balmanza,,,,0,0,75.01,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,brendame,,,,0,0,949.24,0,,300.44,2,0.32,0,0,,,,,,,,,
2/7/25,byronm,,,,0,0,982.9,0,,572.08,3,0.58,0,0,,,,,,,,,
2/7/25,carlosme,,,,0,0,45,0,,0,0,0.00,8,0,,,,,,,,,
2/7/25,cmartinez,,,,0,0,225,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,creyes,,,,40.75,1,489.51,0,,258.67,2,0.53,7.98,0,,,,,,,,,
2/7/25,cristinal,,,,137.5,1,885.79,0,,318.29,3,0.36,8,0.19,,,,,,,,,
2/7/25,Cynthiar,,,,0,0,882.88,0,,282,3,0.32,8,0,,,,,,,,,
2/7/25,deselvam,,,,0,0,140.07,0,,0,0,0.00,7.96,0,,,,,,,,,
2/7/25,diannah,,,,81.5,2,1610.91,0,,1199.41,6,0.74,8,0.1,,,,,,,,,
2/7/25,drbadillo,,,,0,0,105,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,ecortez,,,,40.75,1,452.86,0,,277.11,3,0.61,0,0,,,,,,,,,
2/7/25,ecuevas,,,,0,0,190.03,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,eduardoru,,,,0,0,340.88,0,,125.25,1,0.37,7.88,0,,,,,,,,,
2/7/25,emilianor,,,,0,0,360.36,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,erickm,,,,0,0,130,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,erickp,,,,0,0,378.32,0,,203.32,1,0.54,8,0,,,,,,,,,
2/7/25,FabianC,,,,0,0,603.04,0,,588.18,4,0.98,8,1.16,,,,,,,,,
2/7/25,fernandag,,,,0,0,45,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,fernandomon,,,,0,0,504,0,,504,1,1.00,7.99,0,,,,,,,,,
2/7/25,fgutierrez,,,,40.75,1,931.04,0,,625.29,3,0.67,8,0.37,,,,,,,,,
2/7/25,florv,,,,0,0,130,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,franciscos,,,,0,0,100,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,gabrielab,,,,0,0,1470.4,0,,930.96,5,0.63,0,0,,,,,,,,,
2/7/25,gcastellanos,,,,81.5,2,596.36,0,,219.04,1,0.37,8,0.32,,,,,,,,,
2/7/25,GeorgeL,,,,0,0,42,0,,27,1,0.64,8,0.1,,,,,,,,,
2/7/25,gloriaf,,,,195,3,1315.18,0,,785.18,4,0.60,8,0.73,,,,,,,,,
2/7/25,gorellana,,,,0,0,502,0,,502,4,1.00,6.18,0,,,,,,,,,
2/7/25,GracielaM,,,,40.75,1,726.89,0,,282.18,3,0.39,8,0.07,,,,,,,,,
2/7/25,griseldad,,,,0,0,1000,0,,0,2,0.00,0,0,,,,,,,,,
2/7/25,hluevano,,,,0,0,440.01,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,hugod,,,,0,0,1172,0,,1072,5,0.91,0,0,,,,,,,,,
2/7/25,irerih,,,,0,0,205,0,,205,2,1.00,5,0,,,,,,,,,
2/7/25,irvinm,,,,0,0,319,0,,175,1,0.55,7.92,0,,,,,,,,,
2/7/25,isela,,,,0,0,260,0,,195,1,0.75,6,0,,,,,,,,,
2/7/25,isidroc,,,,0,0,280,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,ismaelv,,,,0,0,768.31,0,,553.31,4,0.72,8,0,,,,,,,,,
2/7/25,ivanr,,,,0,0,0.01,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,ivanra,,,,0,0,887,0,,667,3,0.75,7.98,0,,,,,,,,,
2/7/25,jacquelynram,,,,0,0,430.61,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,jaimemo,,,,0,0,1225.6,0,,925.6,3,0.76,0,0,,,,,,,,,
2/7/25,jazminhol,,,,0,0,1749,0,,503,6,0.29,8,1.15,,,,,,,,,
2/7/25,jcolunga,,,,0,0,15.01,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,jeanetts,,,,0,0,0,0,,0,2,-,0,0,,,,,,,,,
2/7/25,jesusf,,,,0,0,0,0,,0,3,-,8,0.01,,,,,,,,,
2/7/25,jgonzalez,,,,0,0,499.16,0,,404.16,3,0.81,8,0,,,,,,,,,
2/7/25,jimenac,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,jonatanr,,,,0,0,75,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,jorgej,,,,0,0,308.13,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,JorgemA,,,,0,0,707.29,0,,453,3,0.64,8,0.1,,,,,,,,,
2/7/25,josefinah,,,,0,0,1130.91,0,,675.91,5,0.60,0,0,,,,,,,,,
2/7/25,josemar,,,,0,0,60.01,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,josemun,,,,81.5,2,963.31,0,,571.9,3,0.59,7.98,0,,,,,,,,,
2/7/25,joser,,,,0,0,370.01,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,joseram,,,,0,0,0,0,,0,5,-,0,0,,,,,,,,,
2/7/25,karina,,,,0,0,0,0,,0,2,-,0,0,,,,,,,,,
2/7/25,karymes,,,,0,0,509.18,1,,403.24,4,0.79,8,2.4,,,,,,,,,
2/7/25,katherinem,,,,0,0,1177.43,0,,168.86,2,0.14,8,1,,,,,,,,,
2/7/25,kcoronado,,,,275,2,1072.58,0,,407.58,2,0.38,7.54,0,,,,,,,,,
2/7/25,landih,,,,0,0,405.06,0,,298.06,2,0.74,7.98,0,,,,,,,,,
2/7/25,lromero,,,,0,0,131.97,0,,131.97,1,1.00,0,0,,,,,,,,,
2/7/25,Luisro,,,,0,0,976.98,0,,364.85,2,0.37,7.85,0,,,,,,,,,
2/7/25,luzg,,,,0,0,624.33,0,,314.33,1,0.50,8,0.01,,,,,,,,,
2/7/25,make,,,,0,0,747.72,0,,323.41,2,0.43,8,0.07,,,,,,,,,
2/7/25,mariavel,,,,0,0,675.61,0,,630.61,2,0.93,8,0.17,,,,,,,,,
2/7/25,marielam,,,,0,0,15.02,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,mariselaz,,,,137.5,1,651.71,0,,268.97,3,0.41,7.75,0,,,,,,,,,
2/7/25,MarisolR,,,,0,0,920.49,0,,240.63,3,0.26,8,0,,,,,,,,,
2/7/25,marthagon,,,,0,0,0.03,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,MarvinA,,,,0,0,755.24,0,,203,1,0.27,8,1,,,,,,,,,
2/7/25,Micahw,,,,0,0,170,0,,75,1,0.44,0,0,,,,,,,,,
2/7/25,miriamm,,,,0,0,650,0,,350,3,0.54,0,0,,,,,,,,,
2/7/25,misaelm,,,,0,0,175.08,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,mpurata,,,,0,0,1675.17,0,,980.17,7,0.59,0,0,,,,,,,,,
2/7/25,mramos,,,,0,0,1026.5,0,,911.5,5,0.89,8,0.17,,,,,,,,,
2/7/25,msanchez,,,,40.75,1,773.72,0,,482.97,3,0.62,8,0.37,,,,,,,,,
2/7/25,nathaliea,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,navillel,,,,0,0,200,0,,200,2,1.00,8,0.65,,,,,,,,,
2/7/25,oscarg,,,,219,3,461.76,0,,0,0,0.00,8,0.12,,,,,,,,,
2/7/25,pedrom,,,,0,0,1897.07,0,,983.99,2,0.52,8,0.83,,,,,,,,,
2/7/25,renev,,,,0,0,370.02,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,ricardol,,,,0,0,25,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,rickyc,,,,0,0,1759.75,0,,1357,5,0.77,8,0.45,,,,,,,,,
2/7/25,rodolfom,,,,0,0,160.03,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,rodrigoca,,,,0,0,908.22,0,,668.22,5,0.74,7.99,0,,,,,,,,,
2/7/25,rosalba,,,,0,0,1202.16,0,,751.32,5,0.62,8,1.25,,,,,,,,,
2/7/25,ruthp,,,,0,0,205.11,0,,205.11,1,1.00,8,0.06,,,,,,,,,
2/7/25,samanthav,,,,0,0,840.92,0,,196,2,0.23,7.85,0,,,,,,,,,
2/7/25,SandraV,,,,0,0,1650,0,,1350,7,0.82,8,0.97,,,,,,,,,
2/7/25,scarosales,,,,0,0,263.13,0,,153,1,0.58,8,0.02,,,,,,,,,
2/7/25,sherry,,,,0,0,600,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,sofiaga,,,,0,0,707.39,0,,362.39,2,0.51,8,0.05,,,,,,,,,
2/7/25,sramirez,,,,0,0,415.01,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,stephaniev,,,,40.75,1,674.74,0,,408.99,2,0.61,7.98,0,,,,,,,,,
2/7/25,ugarcia,,,,0,0,149.64,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,ugutierrez,,,,0,0,0.02,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,valeriadl,,,,0,0,205.02,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,vanesaa,,,,0,0,722.98,0,,361.24,2,0.50,8,1,,,,,,,,,
2/7/25,veromar,,,,0,0,45,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,victoriag,,,,0,0,75,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,walter,,,,0,0,1278.64,0,,486.74,2,0.38,8,0,,,,,,,,,
2/7/25,webpayments,,,,0,0,195.67,0,,0,0,0.00,0,0,,,,,,,,,
2/7/25,williamg,,,,0,0,475,0,,225,1,0.47,5.87,0,,,,,,,,,
2/7/25,wnolasco,,,,40.75,1,790.5,0,,244.55,2,0.31,8,0.3,,,,,,,,,
2/7/25,yazmin,,,,0,0,603.9,0,,0,0,0.00,8,0.9,,,,,,,,,
2/7/25,yocelinee,,,,0,0,207.05,0,,82.03,1,0.40,8,0.12,,,,,,,,,
2/8/25,aarone,,,,0,0,0,0,,0,4,-,0,0,,,,,,,,,
2/8/25,aaronr,,,,0,0,165.39,0,,165.39,1,1.00,0,0,,,,,,,,,
2/8/25,AbrahamP,,,,0,0,543.72,0,,428.72,2,0.79,7.5,0,,,,,,,,,
2/8/25,aduran,,,,0,0,1481.79,0,,971.79,3,0.66,8,0.28,,,,,,,,,
2/8/25,AlanP,,,,0,0,350.57,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,AlejandraRa,,,,0,0,1244.68,0,,996.71,5,0.80,7.98,0,,,,,,,,,
2/8/25,alejandrohuer,,,,0,0,707,0,,247,2,0.35,7.3,0,,,,,,,,,
2/8/25,alexanderm,,,,219,3,2486.27,0,,723,3,0.29,7.91,0,,,,,,,,,
2/8/25,alexiaz,,,,0,0,1441.35,0,,1077.97,5,0.75,7.5,0,,,,,,,,,
2/8/25,alfredojm,,,,0,0,115,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,alfredome,,,,0,0,772.01,0,,145,2,0.19,0.41,4.57,,,,,,,,,
2/8/25,Antonios,,,,280.75,2,1160.64,0,,200,1,0.17,8,0.2,,,,,,,,,
2/8/25,antoniot,,,,0,0,1097.36,0,,572.36,3,0.52,0,0,,,,,,,,,
2/8/25,aorduna,,,,0,0,60,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,ariasj,,,,0,0,423.48,0,,203.74,1,0.48,7.63,0,,,,,,,,,
2/8/25,arturov,,,,0,0,145,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,avaldez,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,avelazquez,,,,40.75,1,1272.52,0,,512.13,2,0.40,7.62,0,,,,,,,,,
2/8/25,axelv,,,,0,0,1388.4,0,,929.65,5,0.67,8,0.3,,,,,,,,,
2/8/25,balmanza,,,,0,0,357.13,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,brendame,,,,0,0,718.12,0,,500,2,0.70,0,0,,,,,,,,,
2/8/25,byronm,,,,0,0,555.46,0,,245.12,3,0.44,0,0,,,,,,,,,
2/8/25,carlosme,,,,0,0,832.18,0,,232.62,1,0.28,7.49,0,,,,,,,,,
2/8/25,celenep,,,,0,0,1055.46,0,,850.46,3,0.81,7.58,0,,,,,,,,,
2/8/25,creyes,,,,40.75,1,863.29,0,,677.17,3,0.78,7.95,0,,,,,,,,,
2/8/25,deselvam,,,,0,0,35,0,,0,0,0.00,5.97,0,,,,,,,,,
2/8/25,drbadillo,,,,0,0,96,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,ecuevas,,,,0,0,330.02,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,evisd,,,,0,0,919.78,0,,325,1,0.35,0,0,,,,,,,,,
2/8/25,fernandag,,,,0,0,140,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,fernandomon,,,,0,0,1145,0,,545,2,0.48,6.37,0,,,,,,,,,
2/8/25,fgutierrez,,,,0,0,1449.86,0,,839.31,4,0.58,8,1.32,,,,,,,,,
2/8/25,florv,,,,0,0,195,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,francymar,,,,40.75,1,304.91,0,,0,0,0.00,7.45,0,,,,,,,,,
2/8/25,fredm,,,,0,0,704.7,0,,300.78,2,0.43,7.5,0,,,,,,,,,
2/8/25,gcastellanos,,,,40.75,1,738.5,0,,425.19,3,0.58,8,0.3,,,,,,,,,
2/8/25,gloriaf,,,,40.75,1,958.99,0,,395,2,0.41,0,6.42,,,,,,,,,
2/8/25,GracielaM,,,,137.5,1,750.41,0,,89.74,1,0.12,7.73,0,,,,,,,,,
2/8/25,guadalupel,,,,0,0,65,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,hluevano,,,,40.75,1,185.85,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,hollmana,,,,0,0,478,0,,358,3,0.75,0,0,,,,,,,,,
2/8/25,irerih,,,,0,0,140,0,,140,1,1.00,3,0.33,,,,,,,,,
2/8/25,irvinm,,,,0,0,213.57,0,,80.69,1,0.38,5.08,0,,,,,,,,,
2/8/25,isidroc,,,,0,0,354.49,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,ivanra,,,,35.75,1,145.75,0,,0,0,0.00,7.59,0,,,,,,,,,
2/8/25,jaimemo,,,,16.75,1,727.68,0,,444.99,3,0.61,0,0,,,,,,,,,
2/8/25,jazminhol,,,,0,0,1350,0,,1050,5,0.78,6.5,0,,,,,,,,,
2/8/25,jimenac,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,jonatanr,,,,0,0,360,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,jorgej,,,,0,0,55.01,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,JorgemA,,,,0,0,1003.88,0,,598,3,0.60,0,5.37,,,,,,,,,
2/8/25,josel,,,,0,0,0,0,,0,2,-,0,0,,,,,,,,,
2/8/25,joser,,,,0,0,315,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,joseram,,,,0,0,0,0,,0,4,-,0,0,,,,,,,,,
2/8/25,juang,,,,0,0,87.36,0,,0,1,0.00,7.62,0,,,,,,,,,
2/8/25,katherinem,,,,0,0,1026.91,0,,501.81,3,0.49,7.46,0,,,,,,,,,
2/8/25,landih,,,,0,0,100,0,,0,0,0.00,5.25,0,,,,,,,,,
2/8/25,Luisro,,,,40.75,1,1266,0,,772.8,4,0.61,7.73,0,,,,,,,,,
2/8/25,luzg,,,,81.5,2,1031.06,0,,304.32,1,0.30,8,0.4,,,,,,,,,
2/8/25,marianara,,,,0,0,665,0,,275,1,0.41,7.48,0,,,,,,,,,
2/8/25,mariavel,,,,0,0,1320.95,0,,865,4,0.65,7.65,0,,,,,,,,,
2/8/25,marielam,,,,0,0,0.01,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,marinaag,,,,0,0,1019.94,1,,149.94,1,0.15,8,0.34,,,,,,,,,
2/8/25,MarisolR,,,,0,0,205.65,0,,205.65,2,1.00,7.47,0,,,,,,,,,
2/8/25,mayrao,,,,0,0,898.61,0,,229.43,1,0.26,0,0,,,,,,,,,
2/8/25,michaelgo,,,,0,0,549,0,,349,1,0.64,0,0,,,,,,,,,
2/8/25,miriamm,,,,0,0,606.23,0,,506.23,3,0.84,0,0,,,,,,,,,
2/8/25,misaelm,,,,0,0,85,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,ObedD,,,,0,0,1667.3,0,,224.86,2,0.13,7.97,0,,,,,,,,,
2/8/25,oscarg,,,,40.75,1,1593.43,0,,1228.04,8,0.77,8,0.07,,,,,,,,,
2/8/25,pedrom,,,,0,0,1625.38,0,,1165.38,5,0.72,7.51,0,,,,,,,,,
2/8/25,rafaelr,,,,0,0,385.18,0,,246.7,1,0.64,7.5,0,,,,,,,,,
2/8/25,renev,,,,40.75,1,85.75,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,ricardol,,,,0,0,192,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,rickyc,,,,0,0,1120.86,0,,405.86,3,0.36,5.82,0,,,,,,,,,
2/8/25,rivasc,,,,0,0,774.23,0,,759.23,5,0.98,7.77,0,,,,,,,,,
2/8/25,ruthp,,,,0,0,420,0,,200,1,0.48,7.65,0,,,,,,,,,
2/8/25,SandraV,,,,0,0,1150,0,,850,3,0.74,7.98,0,,,,,,,,,
2/8/25,scarosales,,,,0,0,861.88,0,,418,2,0.48,8,0.02,,,,,,,,,
2/8/25,sofiaga,,,,0,0,378.48,0,,159.26,3,0.42,7.71,0,,,,,,,,,
2/8/25,sramirez,,,,0,0,140,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,stephaniev,,,,40.75,1,456.26,0,,0,0,0.00,7.44,0,,,,,,,,,
2/8/25,valeriadl,,,,0,0,45,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,vanesaa,,,,40.75,1,1259.65,0,,418.71,3,0.33,0,7.81,,,,,,,,,
2/8/25,veromar,,,,0,0,155,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,victordiaz,,,,40.75,1,980.56,0,,526,3,0.54,7.65,0,,,,,,,,,
2/8/25,victors,,,,40.75,1,1051.89,0,,225.68,1,0.21,0,0,,,,,,,,,
2/8/25,walter,,,,0,0,1669.42,0,,220.86,1,0.13,4.92,2.66,,,,,,,,,
2/8/25,webpayments,,,,0,0,60,0,,0,0,0.00,0,0,,,,,,,,,
2/8/25,williamg,,,,0,0,300,0,,300,2,1.00,7.5,0,,,,,,,,,
2/8/25,wnolasco,,,,0,0,692.7,0,,0,0,0.00,7.85,0,,,,,,,,,
2/8/25,yocelinee,,,,0,0,378.57,0,,378.57,2,1.00,0.49,2.83,,,,,,,,,
2/9/25,alexandram,,,,0,0,1081,0,,750,4,0.69,7.64,0,,,,,,,,,
2/9/25,antoniot,,,,0,0,819,0,,569,3,0.69,0,0,,,,,,,,,
2/9/25,barbieb,,,,0,0,563,0,,551,4,0.98,7.75,0,,,,,,,,,
2/9/25,edwards,,,,0,0,266.13,0,,21.13,2,0.08,7.5,0,,,,,,,,,
2/9/25,josefinah,,,,0,0,590,0,,440,3,0.75,0,0,,,,,,,,,
2/9/25,joseram,,,,0,0,0,0,,0,3,-,0,0,,,,,,,,,
2/10/25,aarone,,,,0,0,0,0,,0,1,-,0,0,,,,,,,,,
2/10/25,aaronr,,,,0,0,285.51,0,,285.51,1,1.00,0,0,,,,,,,,,
2/10/25,AbrahamD,,,,0,0,2443.68,0,,1045.68,4,0.43,8,2.1,,,,,,,,,
2/10/25,acabello,,,,0,0,200.01,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,aduran,,,,137.5,1,1441.1,0,,337,2,0.23,8,1.99,,,,,,,,,
2/10/25,AlanP,,,,0,0,462.36,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,AlejandraRa,,,,0,0,801.13,0,,0,0,0.00,7.95,0,,,,,,,,,
2/10/25,alejandrohuer,,,,0,0,474.12,0,,327,3,0.69,8,0.27,,,,,,,,,
2/10/25,alexanderl,,,,0,0,795,0,,690,4,0.87,0,0,,,,,,,,,
2/10/25,alexanderm,,,,40.75,1,586.47,0,,435,3,0.74,8,0.53,,,,,,,,,
2/10/25,alexandram,,,,0,0,1164.8,0,,1164.8,4,1.00,8,0.05,,,,,,,,,
2/10/25,AlexC,,,,0,0,15,0,,0,0,0.00,1.78,0,,,,,,,,,
2/10/25,alexiaz,,,,0,0,535.48,0,,220.38,2,0.41,8,0,,,,,,,,,
2/10/25,alfredojm,,,,0,0,96.71,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,alfredome,,,,0,0,715.32,0,,0,0,0.00,7.96,0,,,,,,,,,
2/10/25,almag,,,,40.75,1,1212.75,0,,300,1,0.25,8,0,,,,,,,,,
2/10/25,alonsod,,,,40.75,1,886.09,0,,540.34,2,0.61,8,0.22,,,,,,,,,
2/10/25,andreaam,,,,0,0,425.02,0,,300.2,1,0.71,8,0,,,,,,,,,
2/10/25,andreae,,,,81.5,2,1126.55,0,,425.05,2,0.38,8,0.12,,,,,,,,,
2/10/25,andresm,,,,0,0,846.81,0,,173.17,1,0.20,8,0.03,,,,,,,,,
2/10/25,angelicac,,,,0,0,0,0,,0,4,-,0,0,,,,,,,,,
2/10/25,Antonios,,,,0,0,630.04,0,,400.04,2,0.63,8,0.02,,,,,,,,,
2/10/25,antoniot,,,,0,0,629,0,,479,3,0.76,0,0,,,,,,,,,
2/10/25,aorduna,,,,0,0,30,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,argallegos,,,,0,0,50.01,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,ariasj,,,,0,0,1981.46,0,,1011.66,5,0.51,8,0.23,,,,,,,,,
2/10/25,arturov,,,,0,0,80.02,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,avaldez,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,avelazquez,,,,219,3,1233.78,0,,200.73,1,0.16,8,0.06,,,,,,,,,
2/10/25,axelv,,,,0,0,335.63,0,,225.49,1,0.67,8,0.18,,,,,,,,,
2/10/25,balmanza,,,,0,0,45.01,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,barbieb,,,,0,0,666,0,,585,4,0.88,8,0.08,,,,,,,,,
2/10/25,brendame,,,,0,0,539.81,0,,400.29,2,0.74,0,0,,,,,,,,,
2/10/25,briseidyc,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,byronm,,,,0,0,758.51,0,,434.63,2,0.57,0,0,,,,,,,,,
2/10/25,carlosme,,,,0,0,853.66,0,,451.51,4,0.53,8,0.04,,,,,,,,,
2/10/25,celenep,,,,81.5,2,901.5,0,,600,2,0.67,8,0.99,,,,,,,,,
2/10/25,cmartinez,,,,0,0,703,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,creyes,,,,137.5,1,697.54,0,,365.04,2,0.52,8,0.3,,,,,,,,,
2/10/25,cristinal,,,,40.75,1,834.73,0,,562.98,4,0.67,8,0.15,,,,,,,,,
2/10/25,Cynthiar,,,,40.75,1,655.75,0,,600,3,0.91,8,0.71,,,,,,,,,
2/10/25,diannah,,,,40.75,1,901.32,0,,724.66,3,0.80,7.67,0,,,,,,,,,
2/10/25,drbadillo,,,,0,0,45.01,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,ecortez,,,,0,0,60,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,ecuevas,,,,0,0,360.02,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,eduardoru,,,,0,0,809.67,0,,449.67,2,0.56,8,1.29,,,,,,,,,
2/10/25,edwards,,,,0,0,596.21,0,,596.21,4,1.00,8,0.44,,,,,,,,,
2/10/25,emilianor,,,,0,0,150.01,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,erickm,,,,0,0,76,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,erickp,,,,0,0,391.29,0,,196.29,1,0.50,8,0,,,,,,,,,
2/10/25,evisd,,,,0,0,374.93,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,FabianC,,,,40.75,1,265.91,0,,0,0,0.00,8,0.07,,,,,,,,,
2/10/25,fernandag,,,,0,0,384.52,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,fernandomon,,,,0,0,814,0,,534,2,0.66,7.93,0,,,,,,,,,
2/10/25,fgutierrez,,,,0,0,1231.94,1,,484.49,3,0.39,8,0.88,,,,,,,,,
2/10/25,florv,,,,0,0,1144.12,0,,396.27,2,0.35,0,0,,,,,,,,,
2/10/25,franciscos,,,,0,0,200,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,francymar,,,,0,0,94.15,0,,0,0,0.00,7.96,0,,,,,,,,,
2/10/25,fredm,,,,0,0,1343.13,0,,879.13,4,0.65,8,1,,,,,,,,,
2/10/25,gcastellanos,,,,0,0,1368.76,0,,633.03,4,0.46,8,1.24,,,,,,,,,
2/10/25,GeorgeL,,,,63.5,1,607.1,0,,508.6,3,0.84,8,0.16,,,,,,,,,
2/10/25,gloriaf,,,,0,0,788.54,0,,558,2,0.71,8,0.29,,,,,,,,,
2/10/25,gmoyeda,,,,0,0,175,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,gorellana,,,,0,0,1168.63,0,,693,4,0.59,8,0.54,,,,,,,,,
2/10/25,GracielaM,,,,0,0,361.68,0,,50,1,0.14,4.98,0,,,,,,,,,
2/10/25,guadalupel,,,,0,0,160,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,hollmana,,,,0,0,871.92,0,,626.92,3,0.72,0,0,,,,,,,,,
2/10/25,hugod,,,,0,0,778,0,,463,3,0.60,0,0,,,,,,,,,
2/10/25,irerih,,,,0,0,113.99,0,,55,1,0.48,8,0,,,,,,,,,
2/10/25,irvinm,,,,0,0,945.88,0,,258,2,0.27,8,0.2,,,,,,,,,
2/10/25,isela,,,,0,0,230,0,,200,1,0.87,6,0,,,,,,,,,
2/10/25,isidroc,,,,0,0,47.52,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,ismaelv,,,,0,0,773.8,0,,602.9,3,0.78,7.97,0,,,,,,,,,
2/10/25,ivanra,,,,40.75,1,295.75,0,,210,1,0.71,8,0,,,,,,,,,
2/10/25,jacquelynram,,,,0,0,102,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,jaimemo,,,,0,0,136.56,0,,61.56,1,0.45,0,0,,,,,,,,,
2/10/25,jazminhol,,,,0,0,1092,0,,496,3,0.45,8,0.04,,,,,,,,,
2/10/25,jcolunga,,,,0,0,201.97,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,jesusf,,,,0,0,0,0,,0,3,-,8,0.05,,,,,,,,,
2/10/25,jgonzalez,,,,40.75,1,1090.29,0,,543.7,3,0.50,8,0.07,,,,,,,,,
2/10/25,jonatanr,,,,0,0,195.02,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,jorgej,,,,0,0,446.86,0,,0,0,0.00,0,0,,,,,,,,,
2/10/25,JorgemA,,,,40.75,1,622.63,0,,444,2,0.71,8,0.73,,,,,,,,,
2/10/25,josefinah,,,,0,0,1612,0,,1118,6,0.69,0,0,,,,,,,,,
